"","datetime","average","minimum","maximum","area"
"5829","2019-09",NA,NA,NA,"lielahti-3"
"5830","2019-10",NA,NA,NA,"lielahti-3"
"5831","2019-11",NA,NA,NA,"lielahti-3"
"5832","2019-12",NA,NA,NA,"lielahti-3"
"5833","2014-01",NA,NA,NA,"liisankallio-xx"
"5834","2014-02",3.067,2.13,3.654,"liisankallio-xx"
"5835","2014-03",3.738,2.268,5.067,"liisankallio-xx"
"5836","2014-04",5.078,3.767,6.2,"liisankallio-xx"
"5837","2014-05",8.204,5.648,12.81,"liisankallio-xx"
"5838","2014-06",11.448,9.356,14.051,"liisankallio-xx"
"5839","2014-07",15.243,11.67,21.43,"liisankallio-xx"
"5840","2014-08",15.724,13.212,19.077,"liisankallio-xx"
"5841","2014-09",13.772,13.547,14.019,"liisankallio-xx"
"5842","2014-10",8.77,5.736,10.409,"liisankallio-xx"
"5843","2014-11",4.843,3.368,6.359,"liisankallio-xx"
"5844","2014-12",3.342,1.291,3.95,"liisankallio-xx"
"5845","2015-01",2.905,2.569,3.415,"liisankallio-xx"
"5846","2015-02",2.817,2.577,3.758,"liisankallio-xx"
"5847","2015-03",3.356,2.625,4.206,"liisankallio-xx"
"5848","2015-04",4.697,4.053,5.857,"liisankallio-xx"
"5849","2015-05",7.862,6.019,10.113,"liisankallio-xx"
"5850","2015-06",10.891,9.762,12.989,"liisankallio-xx"
"5851","2015-07",12.964,10.919,15.582,"liisankallio-xx"
"5852","2015-08",13.622,12.224,16.784,"liisankallio-xx"
"5853","2015-09",12.203,10.26,15.905,"liisankallio-xx"
"5854","2015-10",8.577,6.918,11.262,"liisankallio-xx"
"5855","2015-11",6.171,4.335,7.056,"liisankallio-xx"
"5856","2015-12",4.253,2.654,4.939,"liisankallio-xx"
"5857","2016-01",2.81,1.344,3.669,"liisankallio-xx"
"5858","2016-02",2.36,1,3.34,"liisankallio-xx"
"5859","2016-03",1.596,1.057,2.921,"liisankallio-xx"
"5860","2016-04",3.616,1.969,6.014,"liisankallio-xx"
"5861","2016-05",8.849,5.535,12.37,"liisankallio-xx"
"5862","2016-06",11.285,7.479,14.565,"liisankallio-xx"
"5863","2016-07",13.788,11.548,15.912,"liisankallio-xx"
"5864","2016-08",14.274,12.082,16.882,"liisankallio-xx"
"5865","2016-09",12.352,10.882,13.727,"liisankallio-xx"
"5866","2016-10",8.073,5.952,11.359,"liisankallio-xx"
"5867","2016-11",3.707,2.481,6.101,"liisankallio-xx"
"5868","2016-12",2.916,2.41,3.682,"liisankallio-xx"
"5869","2017-01",2.708,1.091,3.988,"liisankallio-xx"
"5870","2017-02",3.01,2.369,3.76,"liisankallio-xx"
"5871","2017-03",3.674,2.97,4.613,"liisankallio-xx"
"5872","2017-04",4.727,3.941,5.547,"liisankallio-xx"
"5873","2017-05",7.264,4.953,11.025,"liisankallio-xx"
"5874","2017-06",10.939,7.945,13.799,"liisankallio-xx"
"5875","2017-07",13.777,12.271,16.176,"liisankallio-xx"
"5876","2017-08",14.848,12.786,16.42,"liisankallio-xx"
"5877","2017-09",12.118,10.046,13.515,"liisankallio-xx"
"5878","2017-10",8.611,5.781,11.354,"liisankallio-xx"
"5879","2017-11",4.653,3.328,6.208,"liisankallio-xx"
"5880","2017-12",3.296,1.834,4.82,"liisankallio-xx"
"5881","2018-01",3.085,2.306,4.676,"liisankallio-xx"
"5882","2018-02",1.902,1.003,5.343,"liisankallio-xx"
"5883","2018-03",2.344,1.133,5.066,"liisankallio-xx"
"5884","2018-04",3.12,1.279,4.97,"liisankallio-xx"
"5885","2018-05",6.655,3.572,11.872,"liisankallio-xx"
"5886","2018-06",10.947,7.001,16.59,"liisankallio-xx"
"5887","2018-07",15.387,11.32,21.056,"liisankallio-xx"
"5888","2018-08",16.237,13.752,23.238,"liisankallio-xx"
"5889","2018-09",14.024,10.015,16.723,"liisankallio-xx"
"5890","2018-10",8.635,5.69,11.164,"liisankallio-xx"
"5891","2018-11",5.568,3.431,6.416,"liisankallio-xx"
"5892","2018-12",2.842,2.264,3.842,"liisankallio-xx"
"5893","2019-01",2.738,1.454,3.426,"liisankallio-xx"
"5894","2019-02",2.72,1.921,3.411,"liisankallio-xx"
"5895","2019-03",3.132,2.577,3.842,"liisankallio-xx"
"5896","2019-04",4.774,3.584,7.152,"liisankallio-xx"
"5897","2019-05",8.241,4.944,13.24,"liisankallio-xx"
"5898","2019-06",12.313,8.587,14.736,"liisankallio-xx"
"5899","2019-07",NA,NA,NA,"liisankallio-xx"
"5900","2019-08",NA,NA,NA,"liisankallio-xx"
"5901","2019-09",NA,NA,NA,"liisankallio-xx"
"5902","2019-10",NA,NA,NA,"liisankallio-xx"
"5903","2019-11",NA,NA,NA,"liisankallio-xx"
"5904","2019-12",NA,NA,NA,"liisankallio-xx"
"5905","2014-01",NA,NA,NA,"liisankallio-xx-2"
"5906","2014-02",2.738,1.772,3.736,"liisankallio-xx-2"
"5907","2014-03",3.457,1.954,5.423,"liisankallio-xx-2"
"5908","2014-04",4.946,3.703,6.206,"liisankallio-xx-2"
"5909","2014-05",8.259,5.577,13.71,"liisankallio-xx-2"
"5910","2014-06",11.708,9.243,15.274,"liisankallio-xx-2"
"5911","2014-07",15.561,11.366,22.016,"liisankallio-xx-2"
"5912","2014-08",16.111,13.108,20.774,"liisankallio-xx-2"
"5913","2014-09",14.092,13.419,14.801,"liisankallio-xx-2"
"5914","2014-10",8.884,5.804,10.537,"liisankallio-xx-2"
"5915","2014-11",4.883,3.465,6.332,"liisankallio-xx-2"
"5916","2014-12",3.252,1.426,4.08,"liisankallio-xx-2"
"5917","2015-01",2.874,2.321,3.468,"liisankallio-xx-2"
"5918","2015-02",2.905,2.177,3.545,"liisankallio-xx-2"
"5919","2015-03",3.433,2.635,4.322,"liisankallio-xx-2"
"5920","2015-04",4.731,4.05,5.843,"liisankallio-xx-2"
"5921","2015-05",7.792,5.966,10.003,"liisankallio-xx-2"
"5922","2015-06",10.815,9.823,12.819,"liisankallio-xx-2"
"5923","2015-07",13.159,11.588,16.037,"liisankallio-xx-2"
"5924","2015-08",13.826,12.367,16.442,"liisankallio-xx-2"
"5925","2015-09",12.635,10.354,16.444,"liisankallio-xx-2"
"5926","2015-10",8.742,6.89,11.925,"liisankallio-xx-2"
"5927","2015-11",6.137,4.196,7.108,"liisankallio-xx-2"
"5928","2015-12",4.113,2.065,4.978,"liisankallio-xx-2"
"5929","2016-01",2.605,1.414,3.816,"liisankallio-xx-2"
"5930","2016-02",2.303,1,3.436,"liisankallio-xx-2"
"5931","2016-03",1.851,1.058,2.964,"liisankallio-xx-2"
"5932","2016-04",3.61,1.972,5.959,"liisankallio-xx-2"
"5933","2016-05",8.889,5.321,12.972,"liisankallio-xx-2"
"5934","2016-06",11.578,7.542,15.704,"liisankallio-xx-2"
"5935","2016-07",14.273,11.481,17.716,"liisankallio-xx-2"
"5936","2016-08",14.687,11.925,18.286,"liisankallio-xx-2"
"5937","2016-09",12.649,10.836,14.546,"liisankallio-xx-2"
"5938","2016-10",8.178,5.798,11.886,"liisankallio-xx-2"
"5939","2016-11",3.574,2.03,6.122,"liisankallio-xx-2"
"5940","2016-12",2.707,1.937,3.778,"liisankallio-xx-2"
"5941","2017-01",2.534,1.112,4.006,"liisankallio-xx-2"
"5942","2017-02",2.807,2.031,4.101,"liisankallio-xx-2"
"5943","2017-03",3.528,2.452,4.657,"liisankallio-xx-2"
"5944","2017-04",4.643,3.938,5.429,"liisankallio-xx-2"
"5945","2017-05",7.241,4.678,11.215,"liisankallio-xx-2"
"5946","2017-06",11.123,7.927,13.958,"liisankallio-xx-2"
"5947","2017-07",14.121,12.018,17.188,"liisankallio-xx-2"
"5948","2017-08",15.249,12.782,17.277,"liisankallio-xx-2"
"5949","2017-09",12.36,10.768,14.212,"liisankallio-xx-2"
"5950","2017-10",8.725,5.823,11.544,"liisankallio-xx-2"
"5951","2017-11",4.576,2.964,6.26,"liisankallio-xx-2"
"5952","2017-12",3.158,1.866,4.51,"liisankallio-xx-2"
"5953","2018-01",2.876,1.892,5.029,"liisankallio-xx-2"
"5954","2018-02",1.527,1.001,4.517,"liisankallio-xx-2"
"5955","2018-03",1.809,1.172,4.113,"liisankallio-xx-2"
"5956","2018-04",2.591,1.271,4.722,"liisankallio-xx-2"
"5957","2018-05",6.16,2.812,11.742,"liisankallio-xx-2"
"5958","2018-06",10.865,6.763,16.598,"liisankallio-xx-2"
"5959","2018-07",15.738,11.349,22.739,"liisankallio-xx-2"
"5960","2018-08",16.616,13.426,23.452,"liisankallio-xx-2"
"5961","2018-09",14.236,9.974,17.325,"liisankallio-xx-2"
"5962","2018-10",8.754,5.615,11.185,"liisankallio-xx-2"
"5963","2018-11",5.53,3.11,6.421,"liisankallio-xx-2"
"5964","2018-12",2.67,1.899,4.056,"liisankallio-xx-2"
"5965","2019-01",2.534,1.412,3.47,"liisankallio-xx-2"
"5966","2019-02",2.554,1.871,3.27,"liisankallio-xx-2"
"5967","2019-03",2.987,2.129,3.834,"liisankallio-xx-2"
"5968","2019-04",4.655,2.967,7.159,"liisankallio-xx-2"
"5969","2019-05",8.164,4.586,13.675,"liisankallio-xx-2"
"5970","2019-06",12.556,7.796,15.422,"liisankallio-xx-2"
"5971","2019-07",NA,NA,NA,"liisankallio-xx-2"
"5972","2019-08",NA,NA,NA,"liisankallio-xx-2"
"5973","2019-09",NA,NA,NA,"liisankallio-xx-2"
"5974","2019-10",NA,NA,NA,"liisankallio-xx-2"
"5975","2019-11",NA,NA,NA,"liisankallio-xx-2"
"5976","2019-12",NA,NA,NA,"liisankallio-xx-2"
"5977","2014-01",NA,NA,NA,"liisankallio-xx-3"
"5978","2014-02",3.392,2.736,3.849,"liisankallio-xx-3"
"5979","2014-03",3.994,2.869,5.437,"liisankallio-xx-3"
"5980","2014-04",5.248,3.692,6.473,"liisankallio-xx-3"
"5981","2014-05",8.074,5.965,12.251,"liisankallio-xx-3"
"5982","2014-06",10.943,8.924,13.7,"liisankallio-xx-3"
"5983","2014-07",14.344,11.184,19.386,"liisankallio-xx-3"
"5984","2014-08",15.101,13.091,18.11,"liisankallio-xx-3"
"5985","2014-09",13.346,13.143,13.53,"liisankallio-xx-3"
"5986","2014-10",8.675,5.805,10.334,"liisankallio-xx-3"
"5987","2014-11",4.977,3.499,6.363,"liisankallio-xx-3"
"5988","2014-12",3.608,1.485,4.255,"liisankallio-xx-3"
"5989","2015-01",3.114,2.65,3.953,"liisankallio-xx-3"
"5990","2015-02",3.078,2.828,3.606,"liisankallio-xx-3"
"5991","2015-03",3.562,2.923,4.39,"liisankallio-xx-3"
"5992","2015-04",4.81,4.201,5.884,"liisankallio-xx-3"
"5993","2015-05",7.763,6.042,9.894,"liisankallio-xx-3"
"5994","2015-06",10.634,9.159,12.7,"liisankallio-xx-3"
"5995","2015-07",12.277,10.628,14.963,"liisankallio-xx-3"
"5996","2015-08",12.891,11.205,15.459,"liisankallio-xx-3"
"5997","2015-09",11.669,9.892,16.453,"liisankallio-xx-3"
"5998","2015-10",8.414,6.925,10.893,"liisankallio-xx-3"
"5999","2015-11",6.256,4.457,7.071,"liisankallio-xx-3"
"6000","2015-12",4.487,2.906,5.183,"liisankallio-xx-3"
"6001","2016-01",3.133,1.477,3.922,"liisankallio-xx-3"
"6002","2016-02",2.645,1,3.491,"liisankallio-xx-3"
"6003","2016-03",1.689,1.057,2.96,"liisankallio-xx-3"
"6004","2016-04",3.623,1.973,6.092,"liisankallio-xx-3"
"6005","2016-05",8.695,5.603,11.833,"liisankallio-xx-3"
"6006","2016-06",10.948,7.454,14.13,"liisankallio-xx-3"
"6007","2016-07",13.269,11.284,15.404,"liisankallio-xx-3"
"6008","2016-08",13.699,10.54,16.303,"liisankallio-xx-3"
"6009","2016-09",11.95,10.36,13.326,"liisankallio-xx-3"
"6010","2016-10",8.002,6.047,11.007,"liisankallio-xx-3"
"6011","2016-11",3.971,2.736,6.181,"liisankallio-xx-3"
"6012","2016-12",3.253,2.573,4.238,"liisankallio-xx-3"
"6013","2017-01",2.989,1.135,5.412,"liisankallio-xx-3"
"6014","2017-02",3.338,2.767,4.209,"liisankallio-xx-3"
"6015","2017-03",3.897,3.178,4.744,"liisankallio-xx-3"
"6016","2017-04",4.862,4.056,5.771,"liisankallio-xx-3"
"6017","2017-05",7.235,4.989,10.857,"liisankallio-xx-3"
"6018","2017-06",10.649,7.841,13.748,"liisankallio-xx-3"
"6019","2017-07",13.17,11.726,15.291,"liisankallio-xx-3"
"6020","2017-08",14.254,12.254,15.613,"liisankallio-xx-3"
"6021","2017-09",11.774,9.927,13.527,"liisankallio-xx-3"
"6022","2017-10",8.524,5.729,10.956,"liisankallio-xx-3"
"6023","2017-11",4.809,3.141,6.351,"liisankallio-xx-3"
"6024","2017-12",3.567,2.152,4.974,"liisankallio-xx-3"
"6025","2018-01",3.361,2.643,5.001,"liisankallio-xx-3"
"6026","2018-02",1.946,1.001,6.3,"liisankallio-xx-3"
"6027","2018-03",2.433,1.173,5.53,"liisankallio-xx-3"
"6028","2018-04",3.271,1.273,5.247,"liisankallio-xx-3"
"6029","2018-05",6.587,3.533,11.101,"liisankallio-xx-3"
"6030","2018-06",10.742,6.97,16.687,"liisankallio-xx-3"
"6031","2018-07",14.696,10.72,20.019,"liisankallio-xx-3"
"6032","2018-08",15.608,13.193,23.103,"liisankallio-xx-3"
"6033","2018-09",13.781,9.938,16.655,"liisankallio-xx-3"
"6034","2018-10",8.569,5.788,11.179,"liisankallio-xx-3"
"6035","2018-11",5.701,3.807,6.472,"liisankallio-xx-3"
"6036","2018-12",3.211,2.697,4.245,"liisankallio-xx-3"
"6037","2019-01",3.127,1.875,3.971,"liisankallio-xx-3"
"6038","2019-02",2.999,2.188,3.866,"liisankallio-xx-3"
"6039","2019-03",3.398,2.612,4.135,"liisankallio-xx-3"
"6040","2019-04",4.907,3.568,7.126,"liisankallio-xx-3"
"6041","2019-05",8.104,4.614,12.671,"liisankallio-xx-3"
"6042","2019-06",11.93,8.434,14.524,"liisankallio-xx-3"
"6043","2019-07",NA,NA,NA,"liisankallio-xx-3"
"6044","2019-08",NA,NA,NA,"liisankallio-xx-3"
"6045","2019-09",NA,NA,NA,"liisankallio-xx-3"
"6046","2019-10",NA,NA,NA,"liisankallio-xx-3"
"6047","2019-11",NA,NA,NA,"liisankallio-xx-3"
"6048","2019-12",NA,NA,NA,"liisankallio-xx-3"
"6049","2014-01",NA,NA,NA,"linnainmaa"
"6050","2014-02",2.425,1,3.21,"linnainmaa"
"6051","2014-03",3.244,1,6.013,"linnainmaa"
"6052","2014-04",4.871,3.469,6.317,"linnainmaa"
"6053","2014-05",8.387,5.414,14.764,"linnainmaa"
"6054","2014-06",11.994,9.687,16.89,"linnainmaa"
"6055","2014-07",15.995,11.878,24.309,"linnainmaa"
"6056","2014-08",16.801,14.086,21.992,"linnainmaa"
"6057","2014-09",15.303,14.138,16.051,"linnainmaa"
"6058","2014-10",8.916,5.35,10.672,"linnainmaa"
"6059","2014-11",4.265,2.925,6.207,"linnainmaa"
"6060","2014-12",2.131,1,3.096,"linnainmaa"
"6061","2015-01",1.373,1,4.968,"linnainmaa"
"6062","2015-02",1.286,1,1.618,"linnainmaa"
"6063","2015-03",2.279,1,3.62,"linnainmaa"
"6064","2015-04",4.074,2.783,5.705,"linnainmaa"
"6065","2015-05",8.077,5.497,11.837,"linnainmaa"
"6066","2015-06",12.342,10.857,15.476,"linnainmaa"
"6067","2015-07",14.615,12.063,18.215,"linnainmaa"
"6068","2015-08",15.235,13.045,18.186,"linnainmaa"
"6069","2015-09",13.301,10.732,17.987,"linnainmaa"
"6070","2015-10",8.85,6.699,13.34,"linnainmaa"
"6071","2015-11",5.99,3.894,6.927,"linnainmaa"
"6072","2015-12",3.767,1.065,4.668,"linnainmaa"
"6073","2016-01",2.094,1,2.86,"linnainmaa"
"6074","2016-02",1.781,1,2.62,"linnainmaa"
"6075","2016-03",1.284,1.057,1.979,"linnainmaa"
"6076","2016-04",3.594,1.981,5.9,"linnainmaa"
"6077","2016-05",9.218,4.989,14.533,"linnainmaa"
"6078","2016-06",12.198,7.462,17.955,"linnainmaa"
"6079","2016-07",15.201,12.609,20.229,"linnainmaa"
"6080","2016-08",15.562,11.851,20.616,"linnainmaa"
"6081","2016-09",13.149,10.328,15.914,"linnainmaa"
"6082","2016-10",8.144,5.568,12.742,"linnainmaa"
"6083","2016-11",3.132,1.004,5.948,"linnainmaa"
"6084","2016-12",2.249,1.061,3.437,"linnainmaa"
"6085","2017-01",2.091,1.034,3.915,"linnainmaa"
"6086","2017-02",2.39,1.111,3.024,"linnainmaa"
"6087","2017-03",3.192,1.551,4.26,"linnainmaa"
"6088","2017-04",4.43,3.802,5.529,"linnainmaa"
"6089","2017-05",7.323,4.284,11.884,"linnainmaa"
"6090","2017-06",11.594,7.905,15.254,"linnainmaa"
"6091","2017-07",14.927,12.875,19.109,"linnainmaa"
"6092","2017-08",16.048,9.488,18.932,"linnainmaa"
"6093","2017-09",12.775,8.109,15.597,"linnainmaa"
"6094","2017-10",8.804,5.616,12.223,"linnainmaa"
"6095","2017-11",4.272,2.553,6.44,"linnainmaa"
"6096","2017-12",2.497,1,3.905,"linnainmaa"
"6097","2018-01",2.254,1,4.522,"linnainmaa"
"6098","2018-02",2.848,1,5.878,"linnainmaa"
"6099","2018-03",3.18,1,6.379,"linnainmaa"
"6100","2018-04",3.297,1,6.243,"linnainmaa"
"6101","2018-05",7.368,3.551,14.377,"linnainmaa"
"6102","2018-06",11.885,7.126,17.228,"linnainmaa"
"6103","2018-07",16.645,11.883,24.877,"linnainmaa"
"6104","2018-08",18.615,14.546,24.499,"linnainmaa"
"6105","2018-09",14.931,10.119,18.172,"linnainmaa"
"6106","2018-10",8.744,5.247,10.781,"linnainmaa"
"6107","2018-11",5.278,2.357,6.322,"linnainmaa"
"6108","2018-12",2.094,1,3.253,"linnainmaa"
"6109","2019-01",2.098,1,2.967,"linnainmaa"
"6110","2019-02",2.024,1.017,3.553,"linnainmaa"
"6111","2019-03",2.569,1.427,3.583,"linnainmaa"
"6112","2019-04",4.486,2.69,7.185,"linnainmaa"
"6113","2019-05",8.54,5.295,14.966,"linnainmaa"
"6114","2019-06",13.405,9.867,17.45,"linnainmaa"
"6115","2019-07",NA,NA,NA,"linnainmaa"
"6116","2019-08",NA,NA,NA,"linnainmaa"
"6117","2019-09",NA,NA,NA,"linnainmaa"
"6118","2019-10",NA,NA,NA,"linnainmaa"
"6119","2019-11",NA,NA,NA,"linnainmaa"
"6120","2019-12",NA,NA,NA,"linnainmaa"
"6121","2014-01",NA,NA,NA,"linnainmaa-2"
"6122","2014-02",2.222,1.199,2.815,"linnainmaa-2"
"6123","2014-03",3.058,1.279,5.552,"linnainmaa-2"
"6124","2014-04",4.794,3.613,6.185,"linnainmaa-2"
"6125","2014-05",8.446,5.469,14.171,"linnainmaa-2"
"6126","2014-06",12.233,10.003,16.305,"linnainmaa-2"
"6127","2014-07",16.437,12.35,23.57,"linnainmaa-2"
"6128","2014-08",17.149,14.288,21.92,"linnainmaa-2"
"6129","2014-09",15.193,14.345,15.793,"linnainmaa-2"
"6130","2014-10",8.957,5.409,10.784,"linnainmaa-2"
"6131","2014-11",4.409,3.177,6.242,"linnainmaa-2"
"6132","2014-12",2.151,1.15,3.342,"linnainmaa-2"
"6133","2015-01",1.641,1.108,3.947,"linnainmaa-2"
"6134","2015-02",1.618,1.19,1.998,"linnainmaa-2"
"6135","2015-03",2.444,1.346,3.552,"linnainmaa-2"
"6136","2015-04",4.119,2.959,5.685,"linnainmaa-2"
"6137","2015-05",8.042,5.592,11.358,"linnainmaa-2"
"6138","2015-06",12.116,10.839,14.757,"linnainmaa-2"
"6139","2015-07",14.8,12.622,17.182,"linnainmaa-2"
"6140","2015-08",15.455,13.551,18.063,"linnainmaa-2"
"6141","2015-09",13.558,11.185,17.316,"linnainmaa-2"
"6142","2015-10",8.947,6.765,12.705,"linnainmaa-2"
"6143","2015-11",5.947,3.99,6.918,"linnainmaa-2"
"6144","2015-12",3.66,1.322,4.498,"linnainmaa-2"
"6145","2016-01",1.945,1.067,2.724,"linnainmaa-2"
"6146","2016-02",1.687,1,2.487,"linnainmaa-2"
"6147","2016-03",1.282,1.055,1.968,"linnainmaa-2"
